ItemRelationshipID,First_Item_ID,First_Item_Name,Second_Item_ID,Second_Item_Name,Relation_ID,Relation,Erudite,InverseErudite,IsPalindromic,IsTransitiveClosureSafe
7729,171,"Acute intermittent porphyria",10657,Primidone,10,Contraindication,"may contraindicate","may be contraindicated with",False,False
154,195,"Acute lymphoblastic leukemia",10703,"Red cell production reduced",2,Cause-effect,"may cause","may be caused by",False,False
169,220,Acyclovir,10703,"Red cell production reduced",2,Cause-effect,"may cause","may be caused by",False,False
368,475,"Aluminium (dialysis related) toxicity",10703,"Red cell production reduced",2,Cause-effect,"may cause","may be caused by",False,False
101,114,"Growth hormone secreting pituitary adenoma",10825,"Proximal muscle weakness",2,Cause-effect,"may cause","may be caused by",False,False
139,171,"Acute intermittent porphyria",10825,"Proximal muscle weakness",2,Cause-effect,"may cause","may be caused by",False,False
274,325,Ethanol,10825,"Proximal muscle weakness",2,Cause-effect,"may cause","may be caused by",False,False
11387,295,"Adverse drug reaction",10829,"Pseudocholinesterase deficiency",26,"See also","see also","see also",True,False
102,114,"Growth hormone secreting pituitary adenoma",10832,"Pyrophosphate arthropathy",2,Cause-effect,"may cause","may be caused by",False,False
312,409,Alkaptonuria,10832,"Pyrophosphate arthropathy",2,Cause-effect,"may cause","may be caused by",False,False
364,472,"Shaver disease",10989,"Pulmonary fibrosis",2,Cause-effect,"may cause","may be caused by",False,False
48293,203,"Acute myeloid leukemia",11064,"Pyoderma gangrenosum",2,Cause-effect,"may cause","may be caused by",False,False
8009,171,"Acute intermittent porphyria",11068,Pyrazinamide,10,Contraindication,"may contraindicate","may be contraindicated with",False,False
117,145,Actinomycosis,11080,"Pyrexia of unknown origin",2,Cause-effect,"may cause","may be caused by",False,False
323,420,Allopurinol,11080,"Pyrexia of unknown origin",2,Cause-effect,"may cause","may be caused by",False,False
389,512,Aminoglutethimide,11080,"Pyrexia of unknown origin",2,Cause-effect,"may cause","may be caused by",False,False
275,325,Ethanol,11103,"QRS prolongation",2,Cause-effect,"may cause","may be caused by",False,False
353,454,"Alport syndrome",11288,"Renal failure, chronic",2,Cause-effect,"may cause","may be caused by",False,False
359,465,"Alström syndrome",11288,"Renal failure, chronic",2,Cause-effect,"may cause","may be caused by",False,False
240,318,Albinism,11416,"Retinal pathology",2,Cause-effect,"may cause","may be caused by",False,False
354,454,"Alport syndrome",11416,"Retinal pathology",2,Cause-effect,"may cause","may be caused by",False,False
23909,465,"Alström syndrome",11416,"Retinal pathology",2,Cause-effect,"may cause","may be caused by",False,False
14,17,Abetalipoproteinaemia,11429,"Retinitis pigmentosa",2,Cause-effect,"may cause","may be caused by",False,False
42266,465,"Alström syndrome",11429,"Retinitis pigmentosa",2,Cause-effect,"may cause","may be caused by",False,False
8395,171,"Acute intermittent porphyria",11603,Rifampicin,10,Contraindication,"may contraindicate","may be contraindicated with",False,False
47,64,Acetazolamide,11687,"Proximal renal tubular acidosis",2,Cause-effect,"may cause","may be caused by",False,False
43458,507,Amiloride,11705,"Hyperkalaemic distal renal tubular acidosis",2,Cause-effect,"may cause","may be caused by",False,False
41189,29,Miscarriage,11916,"Second trimester PV bleed",2,Cause-effect,"may cause","may be caused by",False,False
140,171,"Acute intermittent porphyria",11958,"Sensory neuropathy, peripheral",2,Cause-effect,"may cause","may be caused by",False,False
21191,260,"Adenosine deaminase deficiency",11978,"Severe combined immune deficiency",2,Cause-effect,"may cause","may be caused by",False,False
141,171,"Acute intermittent porphyria",12050,SIADH,2,Cause-effect,"may cause","may be caused by",False,False
18057,7034,"J waves (EKG)",1,"EKG abnormalities",3,"Cause-effect child-parent (subtype)","is a subtype of","has subtype(s)",False,True
1231,1684,Bronchiectasis,16,"AA amyloidosis",2,Cause-effect,"may cause","may be caused by",False,False
40090,4690,"Familial defective apolipoprotein B-100",17,Abetalipoproteinaemia,20,Allelic,"may be allelic with","may be allelic with",True,False
19715,6330,"Hypertension, systemic",40,"Placental abruption",4,"Risk factor","is a risk factor for","has risk factors",False,False
9979,13779,"VATER syndrome",54,"Radial hypoplasia",2,Cause-effect,"may cause","may be caused by",False,False
10782,3661,"Diabetes mellitus type 2",58,"Acanthosis nigricans",2,Cause-effect,"may cause","may be caused by",False,False
20322,8375,"Altitude sickness, acute",406,"Respiratory alkalosis",2,Cause-effect,"may cause","may be caused by",False,False
20318,22543,Meningoencephalitis,406,"Respiratory alkalosis",2,Cause-effect,"may cause","may be caused by",False,False
35032,11657,Ritonavir,519,Aminophylline,12,Interaction,"interacts with","interacts with",True,False
21644,25640,"PV bleeding",672,"Anemia secondary to blood loss",2,Cause-effect,"may cause","may be caused by",False,False
23446,10041,Pilocarpine,724,Anisocoria,2,Cause-effect,"may cause","may be caused by",False,False
11010,6330,"Hypertension, systemic",792,"Aortic aneurysm, abdominal",4,"Risk factor","is a risk factor for","has risk factors",False,False
11011,6330,"Hypertension, systemic",805,"Dissecting aortic aneurysm",4,"Risk factor","is a risk factor for","has risk factors",False,False
616,805,"Dissecting aortic aneurysm",829,"Aortic valve incompetence",2,Cause-effect,"may cause","may be caused by",False,False
43216,13223,"Toxoplasma, congenital",890,"Aqueduct of Sylvius stenosis",2,Cause-effect,"may cause","may be caused by",False,False
2161,2975,"Colorectal cancer",943,Ascites,2,Cause-effect,"may cause","may be caused by",False,False
812,1090,"Atrial septal defect (ostium primum)",1065,"Atrial fibrillation",2,Cause-effect,"may cause","may be caused by",False,False
29954,1065,"Atrial fibrillation",1072,"Atrial flutter",26,"See also","see also","see also",True,False
18184,1090,"Atrial septal defect (ostium primum)",1089,"Atrial septal defect",3,"Cause-effect child-parent (subtype)","is a subtype of","has subtype(s)",False,True
2659,3661,"Diabetes mellitus type 2",1173,"Autonomic neuropathy, peripheral",2,Cause-effect,"may cause","may be caused by",False,False
31504,3661,"Diabetes mellitus type 2",1174,"Aseptic necrosis of bone",2,Cause-effect,"may cause","may be caused by",False,False
51418,1460,"Blood transfusion and complications",1200,Babesiosis,18,Vector,"is a vector for","is vector borne by",False,False
11142,8231,Minocycline,1331,"Idiopathic intracranial hypertension",4,"Risk factor","is a risk factor for","has risk factors",False,False
42353,8935,Neuroblastoma,1517,"Bone lysis",2,Cause-effect,"may cause","may be caused by",False,False
10587,8397,"Multiple pregnancy",1631,"Breech presentation",4,"Risk factor","is a risk factor for","has risk factors",False,False
9517,13147,"Toluene di-isocyanate",1715,Bronchospasm,2,Cause-effect,"may cause","may be caused by",False,False
10562,1460,"Blood transfusion and complications",1716,Brucellosis,18,Vector,"is a vector for","is vector borne by",False,False
9854,13606,Urticaria,1777,"Vesiculo-bullous rash",2,Cause-effect,"may cause","may be caused by",False,False
20394,805,"Dissecting aortic aneurysm",2095,"Cardiac arrest",2,Cause-effect,"may cause","may be caused by",False,False
20510,8375,"Altitude sickness, acute",2114,"Cardiac failure, right sided",2,Cause-effect,"may cause","may be caused by",False,False
617,805,"Dissecting aortic aneurysm",2128,"Pericardial effusion",2,Cause-effect,"may cause","may be caused by",False,False
2402,3303,Cyclophosphamide,2137,Cardiomyopathy,2,Cause-effect,"may cause","may be caused by",False,False
2660,3661,"Diabetes mellitus type 2",2179,Cataracts,2,Cause-effect,"may cause","may be caused by",False,False
29022,12892,Tamoxifen,2179,Cataracts,2,Cause-effect,"may cause","may be caused by",False,False
9579,13223,"Toxoplasma, congenital",2179,Cataracts,2,Cause-effect,"may cause","may be caused by",False,False
24280,2975,"Colorectal cancer",2196,"Carcinoembryonic antigen levels raised (plasma or serum)",2,Cause-effect,"may cause","may be caused by",False,False
6063,8375,"Altitude sickness, acute",2227,"Cerebral oedema",2,Cause-effect,"may cause","may be caused by",False,False
9580,13223,"Toxoplasma, congenital",2232,"Cerebral palsy",2,Cause-effect,"may cause","may be caused by",False,False
618,805,"Dissecting aortic aneurysm",2247,"Cerebrovascular accident",2,Cause-effect,"may cause","may be caused by",False,False
20035,13223,"Toxoplasma, congenital",2613,Chorioretinitis,2,Cause-effect,"may cause","may be caused by",False,False
2661,3661,"Diabetes mellitus type 2",2704,"Chylomicron levels raised (plasma)",2,Cause-effect,"may cause","may be caused by",False,False
35091,11657,Ritonavir,2760,Cisapride,12,Interaction,"interacts with","interacts with",True,False
814,1090,"Atrial septal defect (ostium primum)",2847,"Digital clubbing",2,Cause-effect,"may cause","may be caused by",False,False
1232,1684,Bronchiectasis,2847,"Digital clubbing",2,Cause-effect,"may cause","may be caused by",False,False
5511,7607,"Lung abscess",2847,"Digital clubbing",2,Cause-effect,"may cause","may be caused by",False,False
7395,10220,"Polyarteritis nodosa",2847,"Digital clubbing",2,Cause-effect,"may cause","may be caused by",False,False
2662,3661,"Diabetes mellitus type 2",2861,"3rd cranial nerve disorder",2,Cause-effect,"may cause","may be caused by",False,False
45084,10049,"Pituitary apoplexy",2861,"3rd cranial nerve disorder",2,Cause-effect,"may cause","may be caused by",False,False
2663,3661,"Diabetes mellitus type 2",2866,"4th cranial nerve disorder",2,Cause-effect,"may cause","may be caused by",False,False
2664,3661,"Diabetes mellitus type 2",2868,"6th cranial nerve disorder",2,Cause-effect,"may cause","may be caused by",False,False
3267,4529,"Etacrynic acid",2874,"Sensorineural hearing loss",2,Cause-effect,"may cause","may be caused by",False,False
53006,7091,"Kallmann syndrome",2874,"Sensorineural hearing loss",2,Cause-effect,"may cause","may be caused by",False,False
10381,22543,Meningoencephalitis,2874,"Sensorineural hearing loss",2,Cause-effect,"may cause","may be caused by",False,False
5145,7091,"Kallmann syndrome",2999,"Colour vision impairment",2,Cause-effect,"may cause","may be caused by",False,False
35174,11657,Ritonavir,3000,"Combined oral contraceptive pill",12,Interaction,"interacts with","interacts with",True,False
2162,2975,"Colorectal cancer",3080,Constipation,2,Cause-effect,"may cause","may be caused by",False,False
7273,10036,Haemorrhoids,3080,Constipation,2,Cause-effect,"may cause","may be caused by",False,False
8099,11189,Rectocoele,3080,Constipation,2,Cause-effect,"may cause","may be caused by",False,False
10563,1460,"Blood transfusion and complications",3399,Cytomegalovirus,18,Vector,"is a vector for","is vector borne by",False,False
22579,8116,Methotrexate,3416,"Cytotoxic therapeutic agents",16,"Drug family","belongs to the drug family of","is the drug family of",False,False
2665,3661,"Diabetes mellitus type 2",3520,Dehydration,2,Cause-effect,"may cause","may be caused by",False,False
10373,22543,Meningoencephalitis,3638,"Diabetes insipidus, non-nephrogenic",2,Cause-effect,"may cause","may be caused by",False,False
2163,2975,"Colorectal cancer",3742,Diarrhoea,2,Cause-effect,"may cause","may be caused by",False,False
30572,24212,Parkinsonism,4015,Dysarthria,2,Cause-effect,"may cause","may be caused by",False,False
7060,9748,"Pelvic inflammatory disease",4017,Dysmenorrhoea,2,Cause-effect,"may cause","may be caused by",False,False
7061,9748,"Pelvic inflammatory disease",4021,Dyspareunia,2,Cause-effect,"may cause","may be caused by",False,False
10833,9748,"Pelvic inflammatory disease",4089,"Ectopic pregnancy",4,"Risk factor","is a risk factor for","has risk factors",False,False
5569,7683,"MacLeod syndrome",4190,"Emphysema, pulmonary",2,Cause-effect,"may cause","may be caused by",False,False
21726,1684,Bronchiectasis,4200,"Empyema, pleural",2,Cause-effect,"may cause","may be caused by",False,False
8962,12411,"Staphylococcus epidermidis",4224,Endocarditis,2,Cause-effect,"may cause","may be caused by",False,False
7396,10220,"Polyarteritis nodosa",4328,Eosinophilia,2,Cause-effect,"may cause","may be caused by",False,False
23838,10220,"Polyarteritis nodosa",4375,Episcleritis,2,Cause-effect,"may cause","may be caused by",False,False
51417,1460,"Blood transfusion and complications",4442,"Parvovirus B19 infection",18,Vector,"is a vector for","is vector borne by",False,False
9159,12668,Sulphonamides,4450,"Erythema multiforme",2,Cause-effect,"may cause","may be caused by",False,False
27284,13043,"Thrombophlebitis (superficial)",4466,Erythema,2,Cause-effect,"may cause","may be caused by",False,False
35163,11657,Ritonavir,4482,Erythromycin,12,Interaction,"interacts with","interacts with",True,False
6487,8937,"Neurofibromatosis type 1",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
44958,10049,"Pituitary apoplexy",4629,"External ophthalmoplegia",2,Cause-effect,"may cause","may be caused by",False,False
2666,3661,"Diabetes mellitus type 2",4786,"Female infertility",2,Cause-effect,"may cause","may be caused by",False,False
5146,7091,"Kallmann syndrome",4786,"Female infertility",2,Cause-effect,"may cause","may be caused by",False,False
7062,9748,"Pelvic inflammatory disease",4786,"Female infertility",2,Cause-effect,"may cause","may be caused by",False,False
23319,12668,Sulphonamides,4847,"Fixed drug eruption",2,Cause-effect,"may cause","may be caused by",False,False
2667,3661,"Diabetes mellitus type 2",5245,Glomerulonephritis,2,Cause-effect,"may cause","may be caused by",False,False
7397,10220,"Polyarteritis nodosa",5245,Glomerulonephritis,2,Cause-effect,"may cause","may be caused by",False,False
2668,3661,"Diabetes mellitus type 2",5323,Glycosuria,2,Cause-effect,"may cause","may be caused by",False,False
3066,4222,"Endemic goitre",5332,Goitre,2,Cause-effect,"may cause","may be caused by",False,False
5022,6933,"Iodine deficiency",5332,Goitre,2,Cause-effect,"may cause","may be caused by",False,False
